date	time	wind_gen_forecast	wind_gen_actual
10/4/2010	1:10	2522	2503
10/4/2010	1:15	2522	2504
10/4/2010	1:20	2522	2484
10/4/2010	1:25	2522	2486
10/4/2010	1:30	2522	2487
10/4/2010	1:35	2522	2485
10/4/2010	1:40	2522	2485
10/4/2010	1:45	2522	2472
10/4/2010	1:50	2522	2480
10/4/2010	1:55	2505	2472
10/4/2010	2:00	2499	2472
10/4/2010	2:05	2492	2478
10/4/2010	2:10	2494	2479
10/4/2010	2:15	2494	2476
10/4/2010	2:20	2494	2454
10/4/2010	2:25	2494	2456
10/4/2010	2:30	2494	2465
10/4/2010	2:35	2494	2464
10/4/2010	2:40	2494	2473
10/4/2010	2:45	2494	2445
10/4/2010	2:50	2494	2446
10/4/2010	2:55	2462	2422
10/4/2010	3:00	2436	2423
10/4/2010	3:05	2412	2409
10/4/2010	3:10	2397	2443
10/4/2010	3:15	2397	2447
10/4/2010	3:20	2397	2460
10/4/2010	3:25	2397	2479
10/4/2010	3:30	2397	2477
10/4/2010	3:35	2397	2492
10/4/2010	3:40	2397	2498
10/4/2010	3:45	2397	2539
10/4/2010	3:50	2397	2536
10/4/2010	3:55	2409	2534
10/4/2010	4:00	2431	2534
10/4/2010	4:05	2450	2531
10/4/2010	4:10	2476	2541
10/4/2010	4:15	2476	2558
10/4/2010	4:20	2476	2571
10/4/2010	4:25	2476	2577
10/4/2010	4:30	2476	2565
10/4/2010	4:35	2476	2566
10/4/2010	4:40	2476	2564
10/4/2010	4:45	2476	2550
10/4/2010	4:50	2476	2559
10/4/2010	4:55	2469	2577
10/4/2010	5:00	2470	2592
10/4/2010	5:05	2471	2577
10/4/2010	5:10	2483	2585
10/4/2010	5:15	2483	2595
10/4/2010	5:20	2483	2549
10/4/2010	5:25	2483	2561
10/4/2010	5:30	2483	2560
10/4/2010	5:35	2483	2537
10/4/2010	5:40	2483	2496
10/4/2010	5:45	2483	2460
10/4/2010	5:50	2483	2449
10/4/2010	5:55	2461	2423
10/4/2010	6:00	2451	2372
10/4/2010	6:05	2440	2325
10/4/2010	6:10	2442	2307
10/4/2010	6:15	2442	2260
10/4/2010	6:20	2442	2225
10/4/2010	6:25	2442	2186
10/4/2010	6:30	2442	2161
10/4/2010	6:35	2442	2116
10/4/2010	6:40	2442	2071
10/4/2010	6:45	2442	2069
10/4/2010	6:50	2442	2101
10/4/2010	6:55	2384	2109
10/4/2010	7:00	2338	2088
10/4/2010	7:05	2291	2024
10/4/2010	7:10	2255	2007
10/4/2010	7:15	2255	1999
10/4/2010	7:20	2255	1964
10/4/2010	7:25	2255	1977
10/4/2010	7:30	2255	1984
10/4/2010	7:35	2255	1992
10/4/2010	7:40	2255	1989
10/4/2010	7:45	2255	1993
10/4/2010	7:50	2255	2013
10/4/2010	7:55	2154	1998
10/4/2010	8:00	2067	2008
10/4/2010	8:05	1979	1995
10/4/2010	8:10	1907	2006
10/4/2010	8:15	1907	2072
10/4/2010	8:20	1907	2042
10/4/2010	8:25	1907	2025
10/4/2010	8:30	1907	2006
10/4/2010	8:35	1907	1992
10/4/2010	8:40	1907	1990
10/4/2010	8:45	1907	2010
10/4/2010	8:50	1907	2031
10/4/2010	8:55	1890	2050
10/4/2010	9:00	1881	2048
10/4/2010	9:05	1872	2028
10/4/2010	9:10	1874	2049
10/4/2010	9:15	1874	2070
10/4/2010	9:20	1874	2084
10/4/2010	9:25	1874	2099
10/4/2010	9:30	1904	2091
10/4/2010	9:35	1904	2112
10/4/2010	9:40	1904	2093
10/4/2010	9:45	1904	2092
10/4/2010	9:50	1904	2094
10/4/2010	9:55	1909	2099
10/4/2010	10:00	1921	2114
10/4/2010	10:05	1938	2104
10/4/2010	10:10	1962	2069
10/4/2010	10:15	1962	2013
10/4/2010	10:20	1962	1990
10/4/2010	10:25	1962	1962
10/4/2010	10:30	1962	1940
10/4/2010	10:35	1962	1893
10/4/2010	10:40	1962	1871
10/4/2010	10:45	1962	1844
10/4/2010	10:50	1962	1826
10/4/2010	10:55	1976	1793
10/4/2010	11:00	1997	1748
10/4/2010	11:05	2018	1749
10/4/2010	11:10	2048	1704
10/4/2010	11:15	2048	1692
10/4/2010	11:20	2048	1678
10/4/2010	11:25	2048	1673
10/4/2010	11:30	2048	1634
10/4/2010	11:35	2048	1636
10/4/2010	11:40	2048	1632
10/4/2010	11:45	2048	1635
10/4/2010	11:50	2048	1622
10/4/2010	11:55	1946	1611
10/4/2010	12:00	1861	1601
10/4/2010	12:05	1774	1563
10/4/2010	12:10	1700	1541
10/4/2010	12:15	1700	1540
10/4/2010	12:20	1700	1519
10/4/2010	12:25	1700	1498
10/4/2010	12:30	1700	1490
10/4/2010	12:35	1700	1488
10/4/2010	12:40	1700	1513
10/4/2010	12:45	1700	1530
10/4/2010	12:50	1700	1569
10/4/2010	12:55	1637	1552
10/4/2010	13:00	1582	1592
10/4/2010	13:05	1533	1635
10/4/2010	13:10	1492	1674
10/4/2010	13:15	1492	1700
10/4/2010	13:20	1492	1734
10/4/2010	13:25	1642	1761
10/4/2010	13:30	1642	1788
10/4/2010	13:35	1642	1794
10/4/2010	13:40	1642	1807
10/4/2010	13:45	1642	1823
10/4/2010	13:50	1642	1861
10/4/2010	13:55	1650	1868
10/4/2010	14:00	1667	1928
10/4/2010	14:05	1686	1960
10/4/2010	14:10	1716	1977
10/4/2010	14:15	1716	2000
10/4/2010	14:20	1716	2019
10/4/2010	14:25	1716	2050
10/4/2010	14:30	1786	2095
10/4/2010	14:35	1786	2128
10/4/2010	14:40	1786	2188
10/4/2010	14:45	1786	2217
10/4/2010	14:50	1786	2291
10/4/2010	14:55	1812	2325
10/4/2010	15:00	1849	2334
10/4/2010	15:05	1882	2359
10/4/2010	15:10	1925	2379
10/4/2010	15:15	1925	2401
10/4/2010	15:20	1925	2416
10/4/2010	15:25	1925	2428
10/4/2010	15:30	1925	2439
10/4/2010	15:35	1925	2445
10/4/2010	15:40	1925	2476
10/4/2010	15:45	1925	2464
10/4/2010	15:50	1925	2507
10/4/2010	15:55	2023	2495
10/4/2010	16:00	2126	2520
10/4/2010	16:05	2228	2507
10/4/2010	16:10	2338	2517
10/4/2010	16:15	2338	2520
10/4/2010	16:20	2338	2525
10/4/2010	16:25	2338	2551
10/4/2010	16:30	2338	2546
10/4/2010	16:35	2338	2552
10/4/2010	16:40	2338	2537
10/4/2010	16:45	2338	2527
10/4/2010	16:50	2338	2527
10/4/2010	16:55	2343	2548
10/4/2010	17:00	2357	2544
10/4/2010	17:05	2366	2519
10/4/2010	17:10	2387	2499
10/4/2010	17:15	2387	2506
10/4/2010	17:20	2387	2509
10/4/2010	17:25	2387	2515
10/4/2010	17:30	2387	2529
10/4/2010	17:35	2387	2532
10/4/2010	17:40	2387	2540
10/4/2010	17:45	2387	2546
10/4/2010	17:50	2387	2551
10/4/2010	17:55	2370	2538
10/4/2010	18:00	2363	2537
10/4/2010	18:05	2355	2549
10/4/2010	18:10	2356	2521
10/4/2010	18:15	2356	2503
10/4/2010	18:20	2356	2523
10/4/2010	18:25	2356	2524
10/4/2010	18:30	2356	2538
10/4/2010	18:35	2356	2530
10/4/2010	18:40	2356	2529
10/4/2010	18:45	2356	2520
10/4/2010	18:50	2356	2537
10/4/2010	18:55	2352	2546
10/4/2010	19:00	2362	2553
10/4/2010	19:05	2366	2536
10/4/2010	19:10	2383	2536
10/4/2010	19:15	2383	2534
10/4/2010	19:20	2383	2530
10/4/2010	19:25	2383	2516
10/4/2010	19:30	2383	2538
10/4/2010	19:35	2383	2547
10/4/2010	19:40	2383	2564
10/4/2010	19:45	2383	2569
10/4/2010	19:50	2383	2555
10/4/2010	19:55	2371	2536
10/4/2010	20:00	2367	2515
10/4/2010	20:05	2363	2491
10/4/2010	20:10	2367	2458
10/4/2010	20:15	2367	2444
10/4/2010	20:20	2367	2444
10/4/2010	20:25	2367	2429
10/4/2010	20:30	2367	2414
10/4/2010	20:35	2367	2400
10/4/2010	20:40	2367	2395
10/4/2010	20:45	2367	2392
10/4/2010	20:50	2367	2398
10/4/2010	20:55	2327	2410
10/4/2010	21:00	2292	2402
10/4/2010	21:05	2262	2391
10/4/2010	21:10	2243	2423
10/4/2010	21:15	2243	2396
10/4/2010	21:20	2243	2378
10/4/2010	21:25	2243	2348
10/4/2010	21:30	2243	2317
10/4/2010	21:35	2243	2291
10/4/2010	21:40	2243	2235
10/4/2010	21:45	2243	2205
10/4/2010	21:50	2243	2161
10/4/2010	21:55	2191	2158
10/4/2010	22:00	2151	2145
10/4/2010	22:05	2109	2177
10/4/2010	22:10	2080	2139
10/4/2010	22:15	2080	2114
10/4/2010	22:20	2080	2071
10/4/2010	22:25	2080	2026
10/4/2010	22:30	2080	2002
10/4/2010	22:35	2080	1964
10/4/2010	22:40	2080	1922
10/4/2010	22:45	2080	1889
10/4/2010	22:50	2080	1852
10/4/2010	22:55	2037	1838
10/4/2010	23:00	2003	1826
10/4/2010	23:05	1967	1815
10/4/2010	23:10	1946	1829
10/4/2010	23:15	1946	1796
10/4/2010	23:20	1946	1785
10/4/2010	23:25	1946	1787
10/4/2010	23:30	1946	1775
10/4/2010	23:35	1946	1757
10/4/2010	23:40	1946	1733
10/4/2010	23:45	1946	1676
10/4/2010	23:50	1946	1663
10/4/2010	23:55	1825	1642
10/5/2010	0:00	1723	1572
10/5/2010	0:05	1618	1466
10/5/2010	0:10	1529	1431
10/5/2010	0:15	1529	1397
10/5/2010	0:20	1529	1311
10/5/2010	0:25	1529	1241
10/5/2010	0:30	1529	1237
10/5/2010	0:35	1529	1233
10/5/2010	0:40	1529	1229
10/5/2010	0:45	1529	1232
10/5/2010	0:50	1529	1222
10/5/2010	0:55	1482	1241
10/5/2010	1:00	1446	1198
10/5/2010	1:05	1409	1180
10/5/2010	1:10	1383	1127
10/5/2010	1:15	1383	1086
10/5/2010	1:20	1383	1071
10/5/2010	1:25	1383	1020
10/5/2010	1:30	1383	964
10/5/2010	1:35	1383	927
10/5/2010	1:40	1383	900
10/5/2010	1:45	1383	847
10/5/2010	1:50	1383	815
10/5/2010	1:55	1250	766
10/5/2010	2:00	1131	724
10/5/2010	2:05	1014	670
10/5/2010	2:10	911	629
10/5/2010	2:15	911	597
10/5/2010	2:20	911	588
10/5/2010	2:25	911	582
10/5/2010	2:30	911	595
10/5/2010	2:35	911	618
10/5/2010	2:40	911	639
10/5/2010	2:45	911	646
10/5/2010	2:50	911	678
10/5/2010	2:55	823	702
10/5/2010	3:00	746	698
10/5/2010	3:05	671	682
10/5/2010	3:10	606	661
10/5/2010	3:15	606	667
10/5/2010	3:20	606	687
10/5/2010	3:25	606	697
10/5/2010	3:30	706	695
10/5/2010	3:35	706	706
10/5/2010	3:40	706	709
10/5/2010	3:45	706	703
10/5/2010	3:50	706	678
10/5/2010	3:55	640	630
10/5/2010	4:00	583	586
10/5/2010	4:05	531	553
10/5/2010	4:10	487	514
10/5/2010	4:15	487	505
10/5/2010	4:20	487	503
10/5/2010	4:25	487	517
10/5/2010	4:30	487	534
10/5/2010	4:35	487	560
10/5/2010	4:40	487	569
10/5/2010	4:45	487	555
10/5/2010	4:50	487	543
10/5/2010	4:55	488	522
10/5/2010	5:00	494	517
10/5/2010	5:05	500	527
10/5/2010	5:10	518	528
10/5/2010	5:15	518	535
10/5/2010	5:20	518	533
10/5/2010	5:25	518	515
10/5/2010	5:30	518	483
10/5/2010	5:35	518	456
10/5/2010	5:40	518	438
10/5/2010	5:45	518	425
10/5/2010	5:50	518	420
10/5/2010	5:55	474	407
10/5/2010	6:00	440	387
10/5/2010	6:05	411	386
10/5/2010	6:10	390	394
10/5/2010	6:15	390	387
10/5/2010	6:20	390	375
10/5/2010	6:25	390	378
10/5/2010	6:30	390	383
10/5/2010	6:35	390	372
10/5/2010	6:40	390	376
10/5/2010	6:45	390	366
10/5/2010	6:50	390	356
10/5/2010	6:55	363	346
10/5/2010	7:00	345	348
10/5/2010	7:05	328	351
10/5/2010	7:10	320	350
10/5/2010	7:15	320	352
10/5/2010	7:20	320	330
10/5/2010	7:25	320	310
10/5/2010	7:30	320	302
10/5/2010	7:35	320	294
10/5/2010	7:40	320	267
10/5/2010	7:45	320	256
10/5/2010	7:50	320	256
10/5/2010	7:55	292	245
10/5/2010	8:00	272	241
10/5/2010	8:05	253	246
10/5/2010	8:10	242	255
10/5/2010	8:15	242	252
10/5/2010	8:20	242	234
10/5/2010	8:25	242	220
10/5/2010	8:30	242	214
10/5/2010	8:35	242	207
10/5/2010	8:40	242	197
10/5/2010	8:45	242	181
10/5/2010	8:50	242	170
10/5/2010	8:55	217	159
10/5/2010	9:00	199	152
10/5/2010	9:05	183	140
10/5/2010	9:10	173	135
10/5/2010	9:15	173	130
10/5/2010	9:20	173	125
10/5/2010	9:25	173	121
10/5/2010	9:30	173	119
10/5/2010	9:35	173	109
10/5/2010	9:40	173	100
10/5/2010	9:45	173	91
10/5/2010	9:50	173	83
10/5/2010	9:55	152	87
10/5/2010	10:00	140	83
10/5/2010	10:05	130	79
10/5/2010	10:10	123	75
10/5/2010	10:15	123	80
10/5/2010	10:20	123	81
10/5/2010	10:25	123	80
10/5/2010	10:30	123	82
10/5/2010	10:35	123	89
10/5/2010	10:40	123	84
10/5/2010	10:45	123	72
10/5/2010	10:50	123	70
10/5/2010	10:55	105	67
10/5/2010	11:00	92	59
10/5/2010	11:05	80	57
10/5/2010	11:10	70	54
10/5/2010	11:15	70	52
10/5/2010	11:20	70	52
10/5/2010	11:25	70	51
10/5/2010	11:30	70	45
10/5/2010	11:35	70	44
10/5/2010	11:40	70	49
10/5/2010	11:45	70	42
10/5/2010	11:50	70	43
10/5/2010	11:55	70	46
10/5/2010	12:00	76	41
10/5/2010	12:05	82	38
10/5/2010	12:10	93	41
10/5/2010	12:15	93	39
10/5/2010	12:20	93	39
10/5/2010	12:25	93	49
10/5/2010	12:30	93	47
10/5/2010	12:35	93	56
10/5/2010	12:40	93	49
10/5/2010	12:45	93	45
10/5/2010	12:50	93	51
10/5/2010	12:55	84	47
10/5/2010	13:00	78	53
10/5/2010	13:05	71	50
10/5/2010	13:10	72	52
10/5/2010	13:15	72	58
10/5/2010	13:20	72	54
10/5/2010	13:25	72	55
10/5/2010	13:30	72	52
10/5/2010	13:35	72	51
10/5/2010	13:40	72	53
10/5/2010	13:45	72	52
10/5/2010	13:50	72	54
10/5/2010	13:55	72	48
10/5/2010	14:00	75	54
10/5/2010	14:05	75	55
10/5/2010	14:10	79	50
10/5/2010	14:15	79	46
10/5/2010	14:20	79	51
10/5/2010	14:25	79	52
10/5/2010	14:30	79	54
10/5/2010	14:35	79	45
10/5/2010	14:40	79	45
10/5/2010	14:45	79	55
10/5/2010	14:50	79	50
10/5/2010	14:55	79	50
10/5/2010	15:00	80	57
10/5/2010	15:05	82	58
10/5/2010	15:10	86	61
10/5/2010	15:15	86	55
10/5/2010	15:20	86	61
10/5/2010	15:25	86	66
10/5/2010	15:30	86	70
10/5/2010	15:35	86	72
10/5/2010	15:40	86	74
10/5/2010	15:45	86	76
10/5/2010	15:50	86	84
10/5/2010	15:55	86	89
10/5/2010	16:00	88	89
10/5/2010	16:05	89	110
10/5/2010	16:10	92	116
10/5/2010	16:15	92	133
10/5/2010	16:20	92	146
10/5/2010	16:25	92	161
10/5/2010	16:30	92	177
10/5/2010	16:35	92	174
10/5/2010	16:40	92	172
10/5/2010	16:45	92	172
10/5/2010	16:50	92	181
10/5/2010	16:55	93	184
10/5/2010	17:00	99	175
10/5/2010	17:05	104	177
10/5/2010	17:10	114	170
10/5/2010	17:15	114	187
10/5/2010	17:20	114	189
10/5/2010	17:25	114	199
10/5/2010	17:30	114	191
10/5/2010	17:35	114	182
10/5/2010	17:40	114	178
10/5/2010	17:45	114	177
10/5/2010	17:50	114	180
10/5/2010	17:55	129	187
10/5/2010	18:00	149	187
10/5/2010	18:05	166	182
10/5/2010	18:10	191	174
10/5/2010	18:15	191	174
10/5/2010	18:20	191	172
10/5/2010	18:25	191	170
10/5/2010	18:30	191	171
10/5/2010	18:35	191	182
10/5/2010	18:40	191	199
10/5/2010	18:45	191	207
10/5/2010	18:50	191	221
10/5/2010	18:55	178	228
10/5/2010	19:00	172	239
10/5/2010	19:05	166	251
10/5/2010	19:10	167	256
10/5/2010	19:15	167	258
10/5/2010	19:20	167	265
10/5/2010	19:25	167	276
10/5/2010	19:30	167	286
10/5/2010	19:35	167	290
10/5/2010	19:40	167	296
10/5/2010	19:45	167	296
10/5/2010	19:50	167	304
10/5/2010	19:55	177	309
10/5/2010	20:00	192	314
10/5/2010	20:05	209	312
10/5/2010	20:10	233	318
10/5/2010	20:15	233	313
10/5/2010	20:20	233	310
10/5/2010	20:25	233	296
10/5/2010	20:30	233	300
10/5/2010	20:35	233	301
10/5/2010	20:40	233	312
10/5/2010	20:45	233	310
10/5/2010	20:50	233	307
10/5/2010	20:55	245	310
10/5/2010	21:00	261	318
10/5/2010	21:05	276	319
10/5/2010	21:10	295	319
10/5/2010	21:15	295	332
10/5/2010	21:20	295	338
10/5/2010	21:25	295	343
10/5/2010	21:30	295	334
10/5/2010	21:35	295	337
10/5/2010	21:40	295	344
10/5/2010	21:45	295	355
10/5/2010	21:50	295	357
10/5/2010	21:55	285	351
10/5/2010	22:00	280	334
10/5/2010	22:05	278	332
10/5/2010	22:10	283	311
10/5/2010	22:15	283	300
10/5/2010	22:20	283	288
10/5/2010	22:25	283	273
10/5/2010	22:30	283	262
10/5/2010	22:35	283	249
10/5/2010	22:40	283	237
10/5/2010	22:45	283	213
10/5/2010	22:50	283	192
10/5/2010	22:55	303	180
10/5/2010	23:00	329	174
10/5/2010	23:05	352	176
10/5/2010	23:10	380	185
10/5/2010	23:15	380	184
10/5/2010	23:20	380	183
10/5/2010	23:25	380	181
10/5/2010	23:30	380	180
10/5/2010	23:35	380	178
10/5/2010	23:40	380	169
10/5/2010	23:45	380	166
10/5/2010	23:50	380	166
10/5/2010	23:55	319	180
10/6/2010	0:00	264	191
10/6/2010	0:05	208	191
10/6/2010	0:10	161	189
10/6/2010	0:15	161	183
10/6/2010	0:20	161	178
10/6/2010	0:25	161	176
10/6/2010	0:30	161	178
10/6/2010	0:35	161	182
10/6/2010	0:40	161	179
10/6/2010	0:45	161	180
10/6/2010	0:50	161	182
10/6/2010	0:55	150	186
10/6/2010	1:00	140	198
10/6/2010	1:05	133	197
10/6/2010	1:10	129	199
10/6/2010	1:15	129	210
10/6/2010	1:20	129	223
10/6/2010	1:25	129	229
10/6/2010	1:30	129	231
10/6/2010	1:35	129	239
10/6/2010	1:40	129	247
10/6/2010	1:45	129	240
10/6/2010	1:50	129	234
10/6/2010	1:55	129	232
10/6/2010	2:00	134	226
10/6/2010	2:05	139	219
10/6/2010	2:10	146	211
10/6/2010	2:15	146	214
10/6/2010	2:20	146	213
10/6/2010	2:25	146	213
10/6/2010	2:30	146	218
10/6/2010	2:35	146	224
10/6/2010	2:40	146	235
10/6/2010	2:45	146	244
10/6/2010	2:50	146	246
10/6/2010	2:55	160	236
10/6/2010	3:00	175	220
10/6/2010	3:05	191	215
10/6/2010	3:10	208	201
10/6/2010	3:15	208	195
10/6/2010	3:20	208	194
10/6/2010	3:25	208	194
10/6/2010	3:30	208	186
10/6/2010	3:35	208	181
10/6/2010	3:40	208	189
10/6/2010	3:45	208	191
10/6/2010	3:50	208	195
10/6/2010	3:55	214	204
10/6/2010	4:00	224	210
10/6/2010	4:05	232	209
10/6/2010	4:10	243	225
10/6/2010	4:15	243	232
10/6/2010	4:20	243	252
10/6/2010	4:25	243	256
10/6/2010	4:30	243	268
10/6/2010	4:35	243	279
10/6/2010	4:40	243	285
10/6/2010	4:45	243	283
10/6/2010	4:50	243	282
10/6/2010	4:55	223	276
10/6/2010	5:00	205	269
10/6/2010	5:05	190	269
10/6/2010	5:10	177	274
10/6/2010	5:15	177	270
10/6/2010	5:20	177	272
10/6/2010	5:25	177	277
10/6/2010	5:30	177	291
10/6/2010	5:35	177	288
10/6/2010	5:40	177	283
10/6/2010	5:45	177	290
10/6/2010	5:50	177	299
10/6/2010	5:55	202	305
10/6/2010	6:00	229	304
10/6/2010	6:05	256	296
10/6/2010	6:10	286	279
10/6/2010	6:15	286	268
10/6/2010	6:20	286	258
10/6/2010	6:25	286	252
10/6/2010	6:30	286	226
10/6/2010	6:35	286	201
10/6/2010	6:40	286	181
10/6/2010	6:45	286	170
10/6/2010	6:50	286	171
10/6/2010	6:55	269	170
10/6/2010	7:00	254	168
10/6/2010	7:05	239	171
10/6/2010	7:10	229	177
10/6/2010	7:15	229	189
10/6/2010	7:20	229	206
10/6/2010	7:25	229	201
10/6/2010	7:30	229	200
10/6/2010	7:35	229	202
10/6/2010	7:40	229	197
10/6/2010	7:45	229	182
10/6/2010	7:50	229	176
10/6/2010	7:55	196	170
10/6/2010	8:00	169	167
10/6/2010	8:05	141	157
10/6/2010	8:10	120	144
10/6/2010	8:15	120	129
10/6/2010	8:20	120	114
10/6/2010	8:25	120	104
10/6/2010	8:30	120	89
10/6/2010	8:35	120	79
10/6/2010	8:40	120	68
10/6/2010	8:45	120	65
10/6/2010	8:50	120	67
10/6/2010	8:55	110	59
10/6/2010	9:00	106	47
10/6/2010	9:05	103	44
10/6/2010	9:10	102	40
10/6/2010	9:15	102	43
10/6/2010	9:20	102	42
10/6/2010	9:25	102	43
10/6/2010	9:30	102	45
10/6/2010	9:35	102	42
10/6/2010	9:40	102	46
10/6/2010	9:45	102	45
10/6/2010	9:50	102	40
10/6/2010	9:55	84	38
10/6/2010	10:00	70	36
10/6/2010	10:05	57	33
10/6/2010	10:10	48	30
10/6/2010	10:15	48	31
10/6/2010	10:20	48	29
10/6/2010	10:25	48	30
10/6/2010	10:30	48	32
10/6/2010	10:35	48	25
10/6/2010	10:40	48	27
10/6/2010	10:45	48	26
10/6/2010	10:50	48	31
10/6/2010	10:55	44	34
10/6/2010	11:00	42	44
10/6/2010	11:05	40	49
10/6/2010	11:10	39	50
10/6/2010	11:15	39	49
10/6/2010	11:20	39	57
10/6/2010	11:25	39	52
10/6/2010	11:30	39	51
10/6/2010	11:35	39	53
10/6/2010	11:40	39	58
10/6/2010	11:45	39	52
10/6/2010	11:50	39	55
10/6/2010	11:55	39	59
10/6/2010	12:00	40	60
10/6/2010	12:05	41	60
10/6/2010	12:10	43	55
10/6/2010	12:15	43	55
10/6/2010	12:20	43	62
10/6/2010	12:25	43	67
10/6/2010	12:30	43	77
10/6/2010	12:35	43	75
10/6/2010	12:40	43	68
10/6/2010	12:45	43	65
10/6/2010	12:50	43	60
10/6/2010	12:55	46	59
10/6/2010	13:00	54	67
10/6/2010	13:05	58	66
10/6/2010	13:10	66	66
10/6/2010	13:15	66	67
10/6/2010	13:20	66	75
10/6/2010	13:25	66	86
10/6/2010	13:30	66	102
10/6/2010	13:35	66	127
10/6/2010	13:40	66	136
10/6/2010	13:45	66	140
10/6/2010	13:50	66	158
10/6/2010	13:55	69	163
10/6/2010	14:00	76	165
10/6/2010	14:05	81	180
10/6/2010	14:10	91	181
10/6/2010	14:15	91	183
10/6/2010	14:20	91	167
10/6/2010	14:25	91	165
10/6/2010	14:30	91	144
10/6/2010	14:35	91	154
10/6/2010	14:40	91	162
10/6/2010	14:45	91	161
10/6/2010	14:50	91	146
10/6/2010	14:55	103	148
10/6/2010	15:00	124	147
10/6/2010	15:05	142	143
10/6/2010	15:10	170	129
10/6/2010	15:15	170	134
10/6/2010	15:20	170	150
10/6/2010	15:25	170	153
10/6/2010	15:30	170	151
10/6/2010	15:35	170	155
10/6/2010	15:40	170	170
10/6/2010	15:45	170	164
10/6/2010	15:50	170	159
10/6/2010	15:55	154	180
10/6/2010	16:00	146	175
10/6/2010	16:05	141	176
10/6/2010	16:10	139	180
10/6/2010	16:15	139	180
10/6/2010	16:20	139	178
10/6/2010	16:25	139	167
10/6/2010	16:30	139	162
10/6/2010	16:35	139	150
10/6/2010	16:40	139	139
10/6/2010	16:45	139	131
10/6/2010	16:50	139	124
10/6/2010	16:55	155	114
10/6/2010	17:00	173	102
10/6/2010	17:05	194	96
10/6/2010	17:10	217	90
10/6/2010	17:15	217	85
10/6/2010	17:20	217	76
10/6/2010	17:25	217	76
10/6/2010	17:30	217	82
10/6/2010	17:35	217	86
10/6/2010	17:40	217	94
10/6/2010	17:45	217	92
10/6/2010	17:50	217	87
10/6/2010	17:55	187	81
10/6/2010	18:00	163	79
10/6/2010	18:05	140	81
10/6/2010	18:10	125	81
10/6/2010	18:15	125	78
10/6/2010	18:20	125	74
10/6/2010	18:25	125	72
10/6/2010	18:30	125	62
10/6/2010	18:35	125	54
10/6/2010	18:40	125	48
10/6/2010	18:45	125	42
10/6/2010	18:50	125	29
10/6/2010	18:55	114	24
10/6/2010	19:00	107	19
10/6/2010	19:05	102	16
10/6/2010	19:10	104	11
10/6/2010	19:15	104	7
10/6/2010	19:20	104	6
10/6/2010	19:25	104	2
10/6/2010	19:30	104	2
10/6/2010	19:35	104	1
10/6/2010	19:40	104	1
10/6/2010	19:45	104	1
10/6/2010	19:50	104	0
10/6/2010	19:55	84	2
10/6/2010	20:00	72	0
10/6/2010	20:05	63	0
10/6/2010	20:10	57	0
10/6/2010	20:15	57	0
10/6/2010	20:20	57	0
10/6/2010	20:25	57	0
10/6/2010	20:30	57	0
10/6/2010	20:35	57	0
10/6/2010	20:40	57	0
10/6/2010	20:45	57	0
10/6/2010	20:50	57	1
10/6/2010	20:55	44	1
10/6/2010	21:00	33	1
10/6/2010	21:05	27	0
10/6/2010	21:10	25	2
10/6/2010	21:15	25	2
10/6/2010	21:20	25	1
10/6/2010	21:25	25	0
10/6/2010	21:30	25	0
10/6/2010	21:35	25	0
10/6/2010	21:40	25	1
10/6/2010	21:45	25	1
10/6/2010	21:50	25	1
10/6/2010	21:55	17	3
10/6/2010	22:00	13	3
10/6/2010	22:05	9	4
10/6/2010	22:10	6	4
10/6/2010	22:15	6	4
10/6/2010	22:20	6	3
10/6/2010	22:25	6	4
10/6/2010	22:30	6	2
10/6/2010	22:35	6	1
10/6/2010	22:40	6	1
10/6/2010	22:45	6	1
10/6/2010	22:50	6	3
10/6/2010	22:55	7	2
10/6/2010	23:00	12	2
10/6/2010	23:05	16	2
10/6/2010	23:10	21	3
10/6/2010	23:15	21	4
10/6/2010	23:20	21	4
10/6/2010	23:25	21	3
10/6/2010	23:30	21	6
10/6/2010	23:35	21	7
10/6/2010	23:40	21	8
10/6/2010	23:45	21	12
10/6/2010	23:50	21	19
10/6/2010	23:55	125	25
10/7/2010	0:00	226	33
10/7/2010	0:05	327	38
10/7/2010	0:10	429	35
10/7/2010	0:15	29	41
10/7/2010	0:20	29	50
10/7/2010	0:25	29	63
10/7/2010	0:30	29	76
10/7/2010	0:35	29	82
10/7/2010	0:40	29	81
10/7/2010	0:45	29	84
10/7/2010	0:50	29	80
10/7/2010	0:55	37	80
10/7/2010	1:00	52	81
10/7/2010	1:05	64	83
10/7/2010	1:10	82	90
10/7/2010	1:15	82	93
10/7/2010	1:20	82	99
10/7/2010	1:25	82	99
10/7/2010	1:30	82	102
10/7/2010	1:35	82	105
10/7/2010	1:40	82	101
10/7/2010	1:45	82	103
10/7/2010	1:50	82	106
10/7/2010	1:55	86	102
10/7/2010	2:00	97	92
10/7/2010	2:05	104	85
10/7/2010	2:10	117	82
10/7/2010	2:15	117	80
10/7/2010	2:20	117	79
10/7/2010	2:25	117	80
10/7/2010	2:30	117	77
10/7/2010	2:35	117	80
10/7/2010	2:40	117	86
10/7/2010	2:45	117	96
10/7/2010	2:50	117	107
10/7/2010	2:55	127	114
10/7/2010	3:00	140	115
10/7/2010	3:05	153	125
10/7/2010	3:10	171	141
10/7/2010	3:15	171	157
10/7/2010	3:20	171	176
10/7/2010	3:25	171	205
